content,created_at,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
"incase you wanted to invest in my beautiful face

https://t.co/XJweeaMZj4

#bitclout",Sat Apr 03 02:27:54 +0000 2021,2021-04-03 02:27:54+00:00,1176,,['https://bitclout.com/u/alexwarren?public_key=BC1YLghVb8mDHAXnPE7nQBsTxUtyjEZ7V9YRDEE65ih8A12eSHa3V3W'],2,,7,10,,https://twitter.com/alexwaarren/status/1378172377666756610,1378172377666756610,1378172377666756610
"i made a bitclout today, my teachers told me i’d never amount to anything. But i’m worth $50 rn sooooooo",Sat Apr 03 02:16:28 +0000 2021,2021-04-03 02:16:28+00:00,2105,,[],0,,13,11,,https://twitter.com/alexwaarren/status/1378169499392745473,1378169499392745473,1378169499392745473
i need someone who knows how to fly a drone....,Sat Apr 03 00:50:13 +0000 2021,2021-04-03 00:50:13+00:00,3410,,[],2,,35,16,,https://twitter.com/alexwaarren/status/1378147794360311813,1378147794360311813,1378147794360311813
new youtube video https://t.co/O3WxwgCg8w,Wed Mar 31 21:35:50 +0000 2021,2021-03-31 21:35:50+00:00,1233,,['https://youtu.be/OPb6TGJ7vF4'],0,,7,12,,https://twitter.com/alexwaarren/status/1377374101124173826,1377374101124173826,1377374101124173826
is there anything specific y’all wanna see in this next vlog:) it comes out tomorrow and i wanna make sure y’all are happy!,Tue Mar 30 18:40:15 +0000 2021,2021-03-30 18:40:15+00:00,2391,,[],0,,52,12,,https://twitter.com/alexwaarren/status/1376967523732627458,1376967523732627458,1376967523732627458
i just ate sushi with a fork and it’s truly a whole different experience,Tue Mar 30 03:39:00 +0000 2021,2021-03-30 03:39:00+00:00,4028,,[],11,,43,34,,https://twitter.com/alexwaarren/status/1376740716550836230,1376740716550836230,1376740716550836230
i’m not kidding i wanna learn cause y’all seem to love it and i feel like i’m some out of touch parent who doesn’t know shut,Mon Mar 29 08:44:10 +0000 2021,2021-03-29 08:44:10+00:00,2296,,[],1,,11,13,,https://twitter.com/alexwaarren/status/1376455129260421120,1376455129260421120,1376455129260421120
wait what’s mcyt,Mon Mar 29 08:43:50 +0000 2021,2021-03-29 08:43:50+00:00,4081,,[],7,,106,23,,https://twitter.com/alexwaarren/status/1376455044510351364,1376455044510351364,1376455044510351364
OHHHHH https://t.co/aNBga71L0U,Mon Mar 29 08:43:37 +0000 2021,2021-03-29 08:43:37+00:00,1041,,['https://twitter.com/ASKlLLS/status/1376454843385151489'],0,https://twitter.com/ASKlLLS/status/1376454843385151489,4,9,,https://twitter.com/alexwaarren/status/1376454990881906693,1376454990881906693,1376454990881906693
@honkwarren what about it thooo,Mon Mar 29 08:42:57 +0000 2021,2021-03-29 08:42:57+00:00,74,,[],0,,1,0,,https://twitter.com/alexwaarren/status/1376454820102500352,1376454820102500352,1376454621732892676
tik tok,Mon Mar 29 08:42:14 +0000 2021,2021-03-29 08:42:14+00:00,866,,[],0,,6,6,,https://twitter.com/alexwaarren/status/1376454641072762882,1376454641072762882,1376454621732892676
wait why am i getting a bunch of “karl summoned us” comments on my recent,Mon Mar 29 08:42:09 +0000 2021,2021-03-29 08:42:09+00:00,1554,,[],1,,16,10,,https://twitter.com/alexwaarren/status/1376454621732892676,1376454621732892676,1376454621732892676
i’m gonna take my horse to the old town roaddddd,Mon Mar 29 08:41:12 +0000 2021,2021-03-29 08:41:12+00:00,2129,,[],1,,20,14,,https://twitter.com/alexwaarren/status/1376454380761706501,1376454380761706501,1376454380761706501
@motdraw1 fuck i missed it! Happy Birthday Tom!,Sun Mar 28 15:59:14 +0000 2021,2021-03-28 15:59:14+00:00,590,,[],0,,2,1,,https://twitter.com/alexwaarren/status/1376202229674254339,1376202229674254339,1376181522294697986
this week has been one of those weeks where nothing works out lol... No upload today but starting next week it’s wednesday and saturday at 2PM:) I’m also going to be streaming on a regular basis!! Love y’all can’t wait for you to see this vlog,Sat Mar 27 19:47:24 +0000 2021,2021-03-27 19:47:24+00:00,2131,,[],0,,12,14,,https://twitter.com/alexwaarren/status/1375897261045997572,1375897261045997572,1375897261045997572
i’m streaming rn hehe https://t.co/rANMFlJhew,Sat Mar 27 05:49:23 +0000 2021,2021-03-27 05:49:23+00:00,1070,,['https://www.twitch.tv/alexwaarren'],1,,2,8,,https://twitter.com/alexwaarren/status/1375686365598216193,1375686365598216193,1375686365598216193
it is the most satisfying thing when you have the perfect angle on your pencil...,Sat Mar 27 02:33:42 +0000 2021,2021-03-27 02:33:42+00:00,3454,,[],1,,18,41,,https://twitter.com/alexwaarren/status/1375637120526651394,1375637120526651394,1375637120526651394
thomas shaves his arms,Wed Mar 24 22:10:43 +0000 2021,2021-03-24 22:10:43+00:00,4486,,[],0,,47,23,,https://twitter.com/alexwaarren/status/1374846161756938240,1374846161756938240,1374846161756938240
go to bed tana https://t.co/zKUma4zkf2,Tue Mar 23 11:09:57 +0000 2021,2021-03-23 11:09:57+00:00,1785,,['https://twitter.com/tanamongeau/status/1374313266189508608'],0,https://twitter.com/tanamongeau/status/1374313266189508608,21,6,,https://twitter.com/alexwaarren/status/1374317488947654657,1374317488947654657,1374317488947654657
@KEEMSTAR at least you like diet coke,Tue Mar 23 01:00:02 +0000 2021,2021-03-23 01:00:02+00:00,63,,[],0,,1,1,,https://twitter.com/alexwaarren/status/1374163997520371712,1374163997520371712,1374163499295854598
@KEEMSTAR GOD FUCKING DAMNIT KEEM,Tue Mar 23 00:58:53 +0000 2021,2021-03-23 00:58:53+00:00,113,,[],0,,4,1,,https://twitter.com/alexwaarren/status/1374163708599922690,1374163708599922690,1374163499295854598
daddy https://t.co/QK2amETxoS,Tue Mar 23 00:53:57 +0000 2021,2021-03-23 00:53:57+00:00,978,,['https://twitter.com/ASKlLLS/status/1374162351440719872'],1,https://twitter.com/ASKlLLS/status/1374162351440719872,12,12,,https://twitter.com/alexwaarren/status/1374162468943978497,1374162468943978497,1374162468943978497
@honkwarren daddy,Tue Mar 23 00:53:42 +0000 2021,2021-03-23 00:53:42+00:00,78,,[],0,,8,0,,https://twitter.com/alexwaarren/status/1374162403391246336,1374162403391246336,1374162351440719872
